title,like_count,author_name,author_link,clean_link,dirty_link,normalized_count,correct_clean_link
请问日本人不能喝核废水吗？,2,呆呆的妈咪,/user/profile/61348d8e00000000020180e6?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669d20cd000000000a007060,/search_result/669d20cd000000000a007060?xsec_token=ABoHzno4MwbJIXf9WhM3Eww4feeHPhxCyoJxzRrOdFgtY=&xsec_source=pc_search,2,www.xiaohongshu.com/explore/669d20cd000000000a007060
不要压热度，让热度顶上去,15,宋雨琦我老婆,/user/profile/64719676000000001f0060bf?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669d0f4400000000050054d9,/search_result/669d0f4400000000050054d9?xsec_token=ABoHzno4MwbJIXf9WhM3Eww7K-f3wkqYqkahPnGhIsZX4=&xsec_source=pc_search,15,www.xiaohongshu.com/explore/669d0f4400000000050054d9
这是为什么呢 ？,3,母猴手作💐,/user/profile/63d5098200000000270285f8?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669d06530000000005006654,/search_result/669d06530000000005006654?xsec_token=ABoHzno4MwbJIXf9WhM3Eww0dgyHY3_P3ezfpuiC8hC0o=&xsec_source=pc_search,3,www.xiaohongshu.com/explore/669d06530000000005006654
#星球大战#星球动画#动画#核废水,3,土拔虎,/user/profile/663b575f000000000700620a?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669cf0fc00000000250072b3,/search_result/669cf0fc00000000250072b3?xsec_token=ABdQFCPZgupS7EwZwEkCNJBh7qN-7OzqhPSrIRQROswpM=&xsec_source=pc_search,3,www.xiaohongshu.com/explore/669cf0fc00000000250072b3
核废水污染的鱼，你还敢吃吗,10,科学奇观,/user/profile/6681624500000000070077f5?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669ceb1200000000250013c3,/search_result/669ceb1200000000250013c3?xsec_token=ABdQFCPZgupS7EwZwEkCNJBqtS6_UVLJf6KgkM2Snd7bU=&xsec_source=pc_search,10,www.xiaohongshu.com/explore/669ceb1200000000250013c3
核污水不麻木！,15,星辰彩姐,/user/profile/65ae6d62000000000d03ddea?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669ce8150000000025007b63,/search_result/669ce8150000000025007b63?xsec_token=ABdQFCPZgupS7EwZwEkCNJBjrmrkaIt4io87c3XFPsvjo=&xsec_source=pc_search,15,www.xiaohongshu.com/explore/669ce8150000000025007b63
山水鱼鱼不同路,3,赵拾柒,/user/profile/5f168e49000000000100614d?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669cdbad000000000a0252a9,/search_result/669cdbad000000000a0252a9?xsec_token=ABdQFCPZgupS7EwZwEkCNJBlRgnllKGFTsyL1QyBPWvJY=&xsec_source=pc_search,3,www.xiaohongshu.com/explore/669cdbad000000000a0252a9
关注福岛核污水 ，了解7月20日国内空气辐射,9,小红学前端,/user/profile/604095520000000001004cf6?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669caeda0000000025006053,/search_result/669caeda0000000025006053?xsec_token=ABdQFCPZgupS7EwZwEkCNJBo0OUHRdMQQxFgl24xKov-8=&xsec_source=pc_search,9,www.xiaohongshu.com/explore/669caeda0000000025006053
都传下去！,31,九黎゜.,/user/profile/64a537c4000000000b017cc2?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669ca573000000002500395b,/search_result/669ca573000000002500395b?xsec_token=ABdQFCPZgupS7EwZwEkCNJBqxkfhErmeurlwODxpzU5hE=&xsec_source=pc_search,31,www.xiaohongshu.com/explore/669ca573000000002500395b
传下去,39,阿瑶芊芊,/user/profile/6329b573000000002303d10d?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669c98e00000000005005f66,/search_result/669c98e00000000005005f66?xsec_token=ABdQFCPZgupS7EwZwEkCNJBhMxUN31bqfabpwQhpLP9dY=&xsec_source=pc_search,39,www.xiaohongshu.com/explore/669c98e00000000005005f66
可恶！海鲜还能吃吗！#核污水#核废水#海,9,Duck不必,/user/profile/648ad4690000000010034c51?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669c5f06000000002500743e,/search_result/669c5f06000000002500743e?xsec_token=ABdQFCPZgupS7EwZwEkCNJBhXkDS8ZP5rvDB9Pwmuljo4=&xsec_source=pc_search,9,www.xiaohongshu.com/explore/669c5f06000000002500743e
,22,橘右美美子,/user/profile/667ae78c0000000007005ac1?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669c5e480000000025014158,/search_result/669c5e480000000025014158?xsec_token=ABdQFCPZgupS7EwZwEkCNJBokLKHFXEJgTiAT_LF4GN9A=&xsec_source=pc_search,22,www.xiaohongshu.com/explore/669c5e480000000025014158
小日本赶紧滚#日本排放核污水 ,8,Duck鸭ya（爱妃！护驾！！）,/user/profile/667bccb60000000003032996?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669c56130000000025016b4f,/search_result/669c56130000000025016b4f?xsec_token=ABdQFCPZgupS7EwZwEkCNJBppxd7ac8vVpm5SFulKvhGI=&xsec_source=pc_search,8,www.xiaohongshu.com/explore/669c56130000000025016b4f
核废水/抵制/搬运可搬运,10,QrZy314,/user/profile/62f47435000000001f0041f0?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669bf0fb0000000025006104,/search_result/669bf0fb0000000025006104?xsec_token=ABRnYMBIGZrA9GRkNxCNZd0QaVGfR-eOywguNCB50Ubb8=&xsec_source=pc_search,10,www.xiaohongshu.com/explore/669bf0fb0000000025006104
想好了吗？,84,发疯文学,/user/profile/5d280b800000000016007e34?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669be825000000000a004e20,/search_result/669be825000000000a004e20?xsec_token=ABRnYMBIGZrA9GRkNxCNZd0UyStb0_XtBKWUByaTSEElY=&xsec_source=pc_search,84,www.xiaohongshu.com/explore/669be825000000000a004e20
,14,。嗯,/user/profile/60f3d63700000000010027ae?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669be5910000000025000f60,/search_result/669be5910000000025000f60?xsec_token=ABRnYMBIGZrA9GRkNxCNZd0R6nc_qiMKHNOpbfjn67UVc=&xsec_source=pc_search,14,www.xiaohongshu.com/explore/669be5910000000025000f60
“大海是什么颜色？”,37,艳阳_YANYANG,/user/profile/63497083000000001801c46c?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669a8141000000000a025372,/search_result/669a8141000000000a025372?xsec_token=ABsUcF-6v7f4UmbOfgCNaAus6fXvICOGzjsrfqxIhq_mg=&xsec_source=pc_search,37,www.xiaohongshu.com/explore/669a8141000000000a025372
欧洲人怎么看待日本排放核污水呢？,11,西班牙七七,/user/profile/667bac9e00000000030301f3?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/669b0d980000000025006e19,/search_result/669b0d980000000025006e19?xsec_token=ABRnYMBIGZrA9GRkNxCNZd0RVSghAgYLgiiQw9wYR_HXM=&xsec_source=pc_search,11,www.xiaohongshu.com/explore/669b0d980000000025006e19
我K！真希望这是一场梦！,5524,小柏,/user/profile/62dfa5b7000000001e01e22d?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/660c10eb000000000401bd5d,/search_result/660c10eb000000000401bd5d?xsec_token=ABvcEPisMPrvbx82t-MFoq_3_xP0RhQCi-pFE4y5VRP04=&xsec_source=pc_search,5524,www.xiaohongshu.com/explore/660c10eb000000000401bd5d
核废水，核污染，谁真正关心过日本女孩子,16,嘻哈酷友记AceChill,/user/profile/65fee93b000000000b00f40d?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/660977f8000000001a011243,/search_result/660977f8000000001a011243?xsec_token=AB0vxLzqeDwr523wtkfZ6fu2yICAc1tEGjrCxWLD8zj8I=&xsec_source=pc_search,16,www.xiaohongshu.com/explore/660977f8000000001a011243
AI👨‍🎨小日本排放核废水💥,1582,ai会绘画,/user/profile/658bf02a000000002200a353?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/6602cd690000000012031cdb,/search_result/6602cd690000000012031cdb?xsec_token=ABvgV50tedCyqhK6s77vhU4dZYTqdECSpXt39hlLRVEyQ=&xsec_source=pc_search,1582,www.xiaohongshu.com/explore/6602cd690000000012031cdb
朋友们注意啦！,83,李洪根,/user/profile/558c386941a2b35e08a7b201?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/66078e030000000013026c6e,/search_result/66078e030000000013026c6e?xsec_token=ABpLF6_WU5UxwOefnXWZ5e3f2YjeLG2S3WED3HK0D3FX4=&xsec_source=pc_search,83,www.xiaohongshu.com/explore/66078e030000000013026c6e
日本核污水来了，海鲜还能吃，渔民怎么生活,137,雨竹,/user/profile/644c6ae70000000012036039?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/66063c1e000000001a0101c0,/search_result/66063c1e000000001a0101c0?xsec_token=AB3W2KrAxnwqpkcYH0joHXLvPa8W8z6O-mldJTgk3qQY0=&xsec_source=pc_search,137,www.xiaohongshu.com/explore/66063c1e000000001a0101c0
核污水,46,小田爱喝茅台,/user/profile/5aded5a54eacab093c091c25?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/660162e90000000012037000,/search_result/660162e90000000012037000?xsec_token=ABrBoyKjQ5QXELSWUNKgXOj8wvjC9zucdTGsVL_55nWKA=&xsec_source=pc_search,46,www.xiaohongshu.com/explore/660162e90000000012037000
坚决反对日本核污水排入海洋！,138,对花花心动,/user/profile/615d9c140000000002025f77?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65fed54f0000000014005dcc,/search_result/65fed54f0000000014005dcc?xsec_token=AB0pJ5qcc3Rvbk-nHplIOwdkdutKBG1DCzo02KD1mnZPs=&xsec_source=pc_search,138,www.xiaohongshu.com/explore/65fed54f0000000014005dcc
日本大爷喝核废水变异,8450,AI魔法狮,/user/profile/64b5c4fd000000002a036b83?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65f56ebb000000001203f2b9,/search_result/65f56ebb000000001203f2b9?xsec_token=ABhUQ4-owI5iCP36Rjl_8CRizHurMZQuLZ533S8GU14eo=&xsec_source=pc_search,8450,www.xiaohongshu.com/explore/65f56ebb000000001203f2b9
核污水导致的？变异魔鬼鱼？,2081,墨羽、,/user/profile/5fb5fc640000000001004210?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65f3155d00000000120203e5,/search_result/65f3155d00000000120203e5?xsec_token=ABzIIvi5Czgo-rCTlZDxm81uEj-dpbr3QM0JeciHqSlBU=&xsec_source=pc_search,2081,www.xiaohongshu.com/explore/65f3155d00000000120203e5
,834,祈苼💞,/user/profile/6517fcd40000000023024365?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65ec01320000000003030362,/search_result/65ec01320000000003030362?xsec_token=AB66ShpXnE0gNfni3fD50Jz17uvJEJkEL23PJeEkf2NWM=&xsec_source=pc_search,834,www.xiaohongshu.com/explore/65ec01320000000003030362
保护海洋环境,赞,风潮啸啸声,/user/profile/61c5b98700000000100073f9?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65eb067f000000000600eb38,/search_result/65eb067f000000000600eb38?xsec_token=ABnnBlFs954PbaKRzNwnmooM8bq7_JFsUYwjFFfLEKbdc=&xsec_source=pc_search,0,www.xiaohongshu.com/explore/65eb067f000000000600eb38
核废水之后的日本海鲜，感觉吃下去会挂！,21,Joan,/user/profile/6231834300000000100071dd?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65eaded0000000000600fd8b,/search_result/65eaded0000000000600fd8b?xsec_token=AB3z-4aTgGVNmt6Lozsv0uxZCWESiMI-F6kWIqai-Bwuw=&xsec_source=pc_search,21,www.xiaohongshu.com/explore/65eaded0000000000600fd8b
,832,星辰清逸,/user/profile/6582546200000000200376b5?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65e2ebb10000000001028cfb,/search_result/65e2ebb10000000001028cfb?xsec_token=ABj6DFd7Jnns2NKUkgCDuMaHj0P4nOU6AjorJQLVThIoA=&xsec_source=pc_search,832,www.xiaohongshu.com/explore/65e2ebb10000000001028cfb
,85,跨界渔夫,/user/profile/6642cfe90000000003033ebc?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/665186d3000000000c018bc4,/search_result/665186d3000000000c018bc4?xsec_token=ABSqfqu9FAknRvX55vYohQkOhJFB54mz57kmpgO0N66UY=&xsec_source=pc_search,85,www.xiaohongshu.com/explore/665186d3000000000c018bc4
日本排放核污水最新消息,29,忧郁小汉堡🍔,/user/profile/62368515000000001000e526?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/6649c4d6000000000f00fffa,/search_result/6649c4d6000000000f00fffa?xsec_token=ABdm6d24lNUve7fPFQBeQ4taFkKwc1tqeDAxj3FQOj2Oc=&xsec_source=pc_search,29,www.xiaohongshu.com/explore/6649c4d6000000000f00fffa
核污水到达福建海域 海鲜还能不能吃,11,。,/user/profile/664770420000000007006718?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/6648c6910000000005007e9b,/search_result/6648c6910000000005007e9b?xsec_token=ABAIh1w0cmneuX1WfRXv0xxIYpYi-Mi6YzBIFmO4QeDf4=&xsec_source=pc_search,11,www.xiaohongshu.com/explore/6648c6910000000005007e9b
日本排放核污水后个人如何保护自己的健康,35,小九变美记,/user/profile/64424dd20000000010025c27?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/66475fc40000000016012c6b,/search_result/66475fc40000000016012c6b?xsec_token=ABsQtyTuR-1azo512cgO2IcEdSrDC4pqjb5qg6vUBoVBI=&xsec_source=pc_search,35,www.xiaohongshu.com/explore/66475fc40000000016012c6b
日本核污水己经抵达中国浙江！！,96,浅夏花开,/user/profile/56568ed2a40e1875c50ff800?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/6647565b000000000f00c9e5,/search_result/6647565b000000000f00c9e5?xsec_token=ABsQtyTuR-1azo512cgO2IcFFD5QuhcMYDX5YUK6cJTpg=&xsec_source=pc_search,96,www.xiaohongshu.com/explore/6647565b000000000f00c9e5
核污水马上到山东了😭😱,294,幸运果,/user/profile/5d47a72300000000110292cc?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/66471f7f000000001303f737,/search_result/66471f7f000000001303f737?xsec_token=ABsQtyTuR-1azo512cgO2IcImeJ_N7oXZw4F_7W3mE7DA=&xsec_source=pc_search,294,www.xiaohongshu.com/explore/66471f7f000000001303f737
日本即将启动第二波核污水排海,23,读特新闻,/user/profile/6447cd330000000029011b77?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/66457d4e000000001e034e1c,/search_result/66457d4e000000001e034e1c?xsec_token=ABT2nCvqMRzcBWn1gNfFmp0VEU2eLt5a20jqexEcHMM4k=&xsec_source=pc_search,23,www.xiaohongshu.com/explore/66457d4e000000001e034e1c
日本美女变异了,9,小红薯665950AB,/user/profile/5c35a6100000000007003191?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/664463cc000000001e035634,/search_result/664463cc000000001e035634?xsec_token=ABMc9Xg3QxY69A5OULgvBq8NIMr1P3jKPONeFMI7Z9wSE=&xsec_source=pc_search,9,www.xiaohongshu.com/explore/664463cc000000001e035634
,59,转转啊！,/user/profile/6365f2f0000000001f01d1bb?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/6641c659000000001e031c0d,/search_result/6641c659000000001e031c0d?xsec_token=ABeZ5cL3ul6I0a2Y1oWJ-jQAIKj0evyzLlv3S7jU7MQcc=&xsec_source=pc_search,59,www.xiaohongshu.com/explore/6641c659000000001e031c0d
,232,momo,/user/profile/6288466a0000000021023542?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/6625258b0000000003023b6f,/search_result/6625258b0000000003023b6f?xsec_token=AB9dAWcPax2qKD_X-gNUhyksyEHm7zK6O4BFXUBAkiEbs=&xsec_source=pc_search,232,www.xiaohongshu.com/explore/6625258b0000000003023b6f
日本留学生是怎么看待日本核污水的？,613,澳洲JJ哥,/user/profile/5fa08e17000000000100646f?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/665bd8fb000000001401b77e,/search_result/665bd8fb000000001401b77e?xsec_token=ABriMP0TxVQGj5YiOEd6Hu2e0QMD5b7_X1FdNDQPra0Gw=&xsec_source=pc_search,613,www.xiaohongshu.com/explore/665bd8fb000000001401b77e
,31,柠檬不萌,/user/profile/6235501b000000001000c7ee?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/665bd80d000000000f00e438,/search_result/665bd80d000000000f00e438?xsec_token=ABriMP0TxVQGj5YiOEd6Hu2aFtjz4I0Ui7FC0d3BGeEWw=&xsec_source=pc_search,31,www.xiaohongshu.com/explore/665bd80d000000000f00e438
核污水中的“死亡射线”如何摧毁人体健康？,20,壹万捌生物科技有限公司,/user/profile/66038388000000000b00c6a8?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/665984270000000016010757,/search_result/665984270000000016010757?xsec_token=AB3rBtUC52epOXjCIJTkYr7sPqqYPuOPjELdGXYuCzIrI=&xsec_source=pc_search,20,www.xiaohongshu.com/explore/665984270000000016010757
核废水警告⚠️｜琵琶湖水1年内 居然变这么脏？,114,元宝Joe,/user/profile/5b3abe05e8ac2b6cc5a02eb4?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/665971000000000014018fdb,/search_result/665971000000000014018fdb?xsec_token=AB3rBtUC52epOXjCIJTkYr7gOGrl7drPnefL1v3p4hgPQ=&xsec_source=pc_search,114,www.xiaohongshu.com/explore/665971000000000014018fdb
日本排放核废水，对惠州大海有影响吗？,143,住惠州海边的大叔,/user/profile/64ca0833000000000e024310?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/66569b9400000000160133ab,/search_result/66569b9400000000160133ab?xsec_token=ABhnqLp7C5HjlL8AaFAZAU5LGtMIgzFZc_KctsnsmRa5k=&xsec_source=pc_search,143,www.xiaohongshu.com/explore/66569b9400000000160133ab
变异后的八爪鱼，你怕了吗？如果大家都不爱,38,星辰大海,/user/profile/602f213f0000000001000b4b?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/6655fd4200000000160135aa,/search_result/6655fd4200000000160135aa?xsec_token=AB4BBdva5tPsjGoSqNyzNWiJKz0Y1f3Niggu7Z6kvKiR8=&xsec_source=pc_search,38,www.xiaohongshu.com/explore/6655fd4200000000160135aa
变异后的八爪鱼，你怕了吗？如果大家都不爱,188,半糖,/user/profile/63ad8bf30000000026007eb2?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/6655fcc2000000000c01a599,/search_result/6655fcc2000000000c01a599?xsec_token=AB4BBdva5tPsjGoSqNyzNWiByJn4yB-_KISsjXrdX7I2M=&xsec_source=pc_search,188,www.xiaohongshu.com/explore/6655fcc2000000000c01a599
还有人关心小日本排放核废水？,666,住惠州海边的大叔,/user/profile/64ca0833000000000e024310?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/6655485e0000000005005218,/search_result/6655485e0000000005005218?xsec_token=AB4BBdva5tPsjGoSqNyzNWiD9DvvgsT7S_KDQsVYDJlXM=&xsec_source=pc_search,666,www.xiaohongshu.com/explore/6655485e0000000005005218
,1849,我的小宝贝,/user/profile/65d7668f000000000401f8b0?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/66549b360000000014019766,/search_result/66549b360000000014019766?xsec_token=ABafmmj-MuHJ-m05nQ3etpgSG-5_85YPjJPuofTG39iIo=&xsec_source=pc_search,1849,www.xiaohongshu.com/explore/66549b360000000014019766
惠州海水核辐射现场实测,213,住惠州海边的大叔,/user/profile/64ca0833000000000e024310?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/667d5d8f000000001e01289d,/search_result/667d5d8f000000001e01289d?xsec_token=ABKQ726zidIbtQIX8gsCae3e1tFS3YCLDJltXmvLq2CNs=&xsec_source=pc_search,213,www.xiaohongshu.com/explore/667d5d8f000000001e01289d
6.28日本将启动第七轮核污染水排海,41,豆兒,/user/profile/5c8869ed000000001102fe24?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/667d3dd5000000001c02b33b,/search_result/667d3dd5000000001c02b33b?xsec_token=ABKQ726zidIbtQIX8gsCae3cYx2nuoUmkuRMVGvrPy4P8=&xsec_source=pc_search,41,www.xiaohongshu.com/explore/667d3dd5000000001c02b33b
6月27三亚核污水检测实录。,3339,海南小栾,/user/profile/598b08cf50c4b45438221f05?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/667d24a4000000001c020c9a,/search_result/667d24a4000000001c020c9a?xsec_token=ABKQ726zidIbtQIX8gsCae3Qw8uu8WhRfZMttxS6JxcsE=&xsec_source=pc_search,3339,www.xiaohongshu.com/explore/667d24a4000000001c020c9a
无所谓，我会一直发核污水,5417,北北,/user/profile/64c135b1000000002b0087ce?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/667cd3bf000000001c0244cc,/search_result/667cd3bf000000001c0244cc?xsec_token=ABsNkcj5zvFuFec6iqpkHyCY9s9tdrIMH8m5ytSTjBIbA=&xsec_source=pc_search,5417,www.xiaohongshu.com/explore/667cd3bf000000001c0244cc
,179,我的小宝贝,/user/profile/65d7668f000000000401f8b0?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/667acbbb000000001e011b1c,/search_result/667acbbb000000001e011b1c?xsec_token=ABuRo7cvo-cp7kCEiVw1j-kcvWLvnvSyuMGO3BqsV9zCY=&xsec_source=pc_search,179,www.xiaohongshu.com/explore/667acbbb000000001e011b1c
如果核废水到达你的家乡了你还会吃海鲜吗？,6,卓越韩白科技有限公司,/user/profile/5cd634970000000012038cbe?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/66786ae9000000001c0362f7,/search_result/66786ae9000000001c0362f7?xsec_token=ABZLcfZMa422p2JZzR3NMISkcg1IyEKMj_gdxPh4BZCMA=&xsec_source=pc_search,6,www.xiaohongshu.com/explore/66786ae9000000001c0362f7
实测海水辐射值,8459,爱吃海蛎子,/user/profile/5e49d59d0000000001009d0a?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/6677b787000000001e011fc5,/search_result/6677b787000000001e011fc5?xsec_token=AB-W0GaL4e45vCaYFEoqOnOtX3ZLdxDeGDPPvq6FkWdI4=&xsec_source=pc_search,8459,www.xiaohongshu.com/explore/6677b787000000001e011fc5
💔你会触摸它吗？,2571,墨羽、,/user/profile/5fb5fc640000000001004210?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/6676ea8e000000001c0258b1,/search_result/6676ea8e000000001c0258b1?xsec_token=ABEnMRPV-lcYPYgL8qAB8MKnSv6Wn_Le3rwDhHbOzNJZE=&xsec_source=pc_search,2571,www.xiaohongshu.com/explore/6676ea8e000000001c0258b1
第四次排海已经开始,117,春暖花开,/user/profile/607d57f9000000000100bb65?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65e17fc00000000004002d50,/search_result/65e17fc00000000004002d50?xsec_token=AB2qQPFLuiKnsI5C-llVzOpF-7SvN3uzx9IEyBeoVNZRw=&xsec_source=pc_search,117,www.xiaohongshu.com/explore/65e17fc00000000004002d50
日本核污染,90,破茧重生,/user/profile/631c6a550000000023038d4d?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65e00418000000000400216f,/search_result/65e00418000000000400216f?xsec_token=ABKMCJYBXDcK8_Q-tZQWglB0eUIleVosAACIKQ5N4CZSY=&xsec_source=pc_search,90,www.xiaohongshu.com/explore/65e00418000000000400216f
日本排放核污水事件,440,月光水母,/user/profile/64e7bf33000000000100cacc?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65de24230000000007025f75,/search_result/65de24230000000007025f75?xsec_token=ABFRcVbS480fnlfiSxrSGtodFb2rz6etKtnSC4wFfrTxg=&xsec_source=pc_search,440,www.xiaohongshu.com/explore/65de24230000000007025f75
这也太霸气了吧,赞,风潮啸啸声,/user/profile/61c5b98700000000100073f9?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65dd55e8000000000b014b6d,/search_result/65dd55e8000000000b014b6d?xsec_token=ABq3gfj_SfX-BX9G6lTviWloYEJRMFqgOmqmOpKAP2Jvk=&xsec_source=pc_search,0,www.xiaohongshu.com/explore/65dd55e8000000000b014b6d
,130,枫叶🍁🍁,/user/profile/625a60bf000000001000cc01?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65db57e3000000000b020da7,/search_result/65db57e3000000000b020da7?xsec_token=ABA4tB_C18NEQQClqy_jvH2RAjGdbNPkJlcLmH9Mzyg7M=&xsec_source=pc_search,130,www.xiaohongshu.com/explore/65db57e3000000000b020da7
,1816,兔了个兔的兔兔,/user/profile/5e37a1f10000000001004627?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65d98e0c0000000007007d11,/search_result/65d98e0c0000000007007d11?xsec_token=ABs_3aMtDNUkDTqyEnwiQjv-n_YZZ7UV_-7hfjR-HVCLA=&xsec_source=pc_search,1816,www.xiaohongshu.com/explore/65d98e0c0000000007007d11
天啊。。。真的没人发现嘛！,219,momo,/user/profile/5c27a392000000000603d19d?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65d984390000000007005b78,/search_result/65d984390000000007005b78?xsec_token=ABs_3aMtDNUkDTqyEnwiQjvyGdbFSX1hohBYk_zleTxiQ=&xsec_source=pc_search,219,www.xiaohongshu.com/explore/65d984390000000007005b78
,548,驎燐,/user/profile/60e01f950000000001009544?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65d69e6800000000070258a5,/search_result/65d69e6800000000070258a5?xsec_token=ABu83WhhkLYaZf2zL06yhaKvJpmG9p5dmz6RdvvJCnIKI=&xsec_source=pc_search,548,www.xiaohongshu.com/explore/65d69e6800000000070258a5
日本核污水排海,636,荶白,/user/profile/5f61c7a100000000010044df?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65d5767c000000000b021f21,/search_result/65d5767c000000000b021f21?xsec_token=ABwydJiFSnKTvsOnlvwDkz88V5VuyTSU7JEFdF0Lp750M=&xsec_source=pc_search,636,www.xiaohongshu.com/explore/65d5767c000000000b021f21
,1.8万,Always popcorn,/user/profile/630d5aba000000000f00740f?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65d055a40000000007027a93,/search_result/65d055a40000000007027a93?xsec_token=ABsGkncUaCz6DJqpULDhpM-H5ZBeqpB_G1hVJkN5BOjzo=&xsec_source=pc_search,10000,www.xiaohongshu.com/explore/65d055a40000000007027a93
可怕的核污水,148,栀栀🥝,/user/profile/64f89aa90000000004027322?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65cf076c000000000b01b84f,/search_result/65cf076c000000000b01b84f?xsec_token=ABXLxSKY-D4X7Z_pgY6cKYo2sWUih7onWVy2Vkif6ugKc=&xsec_source=pc_search,148,www.xiaohongshu.com/explore/65cf076c000000000b01b84f
核污水预计五月29日到达山东,1667,搁浅,/user/profile/62e362fb000000001e01c99c?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board,/explore/65cd963c000000002d001dc9,/search_result/65cd963c000000002d001dc9?xsec_token=ABypQVokjoXYwA05kVEm0dx2WKfqdNIhMS98-WU7Sr9x4=&xsec_source=pc_search,1667,www.xiaohongshu.com/explore/65cd963c000000002d001dc9
